
    	"DOTA_Tooltip_ability_item_rpc_basilisk_plague_helm"							"Basilisk Plague Helm"
		"DOTA_Tooltip_modifier_wolfir_druid_aura_effect_Description"	"Урон увеличен от находящихся рядом волков"
		
		
    	"DOTA_Tooltip_ability_item_rpc_blinded_glint_of_onu"							"Blinded Glint of Onu"
		"item_property_glint_of_onu"				"Flicker Strike"
		"property_glint_of_onu_description"			"При атаке есть <% GLINT_OF_ONU_CHANCE %>% шанс телепортироваться за спину цели, получив при этом максимальную скорость атаки в течение <% GLINT_OF_ONU_BUFF_DUR %> секунды. При срабатывании эффекта герой мгновенно производит <% GLINT_OF_ONU_NUMBER_OF_BONUS_ATTACKS %> атаки."
		
		
    	"DOTA_Tooltip_ability_item_rpc_crown_of_the_roknar_emperor"						"Crown of the Rok'nar Emperor"
		"item_property_roknar_emperor"				"Enduring Protection"
		"property_roknar_emperor_description"		"Во время оглушения или отталкивания, восстанавливает <% ROKNAR_EMPEROR_HP_PCT %>% от макс. здоровья каждые <% ROKNAR_EMPEROR_TICKRATE %> секунды."
		
		
    	"DOTA_Tooltip_ability_item_rpc_mask_of_the_desert_necromancer"					"Mask of the Desert Necromancer"
		"item_property_desert_necromancer"			"Reanimate Thorok"
		"property_desert_necromancer_description"	"После прочтения (R) @Ability4 - на поле призывается Thorok на 10 секунд. Он заимствует параметры призвавшего его героя:  8x атаки, 4x здоровья и 1x брони. Если герой призовёт его, имея меньше 40% здоровья, Thorok получит 160 скорость атаки и 100 скорость передвижения."
		
		
    	"DOTA_Tooltip_ability_item_rpc_blackfeather_crown"								"Blackfeather Crown"
		"item_property_blackfeather"				"Vesper of Crows"	
		"property_blackfeather_description"			"Каждые 4 секунды призывает ворону, которая наносит 5х вашего урона и снижает броню цели на 40. Время жизни вороны 10 секунд."
		
		
		"DOTA_Tooltip_ability_item_rpc_wraith_crown"					"Wraith Crown"
		"item_property_wraith_crown"									"Wraithtide"					
		"property_wraith_crown_description"								"Если показатель здоровья равен или ниже <% WRAITH_CROWN_HP_THRESHOLD_PCT %>% от максимума, прочтение @Ability1 даст <% WRAITH_CROWN_MAG_RES_PCT %>% магического сопротивления на <% WRAITH_CROWN_MAG_RES_DUR %> сек., прочтение @Ability2 сбросит летящие в персонажа снаряды (перезарядка <% WRAITH_CROWN_DISJOINT_CD %> сек.) и прочтение @Ability 3 даст <% WRAITH_CROWN_EVASION_PCT %>% уклонения на <% WRAITH_CROWN_EVASION_DUR %> сек."
		"DOTA_Tooltip_modifier_wraith_crown_magic_res_buff"				"Magical Blessing of the Wraith"
		"DOTA_Tooltip_modifier_wraith_crown_magic_res_buff_description"	"<% WRAITH_CROWN_MAG_RES_PCT %>%% сопротивление магии."
		"DOTA_Tooltip_modifier_wraith_crown_evasion_buff"				"Evasive Blessing of the Wraith"
		"DOTA_Tooltip_modifier_wraith_crown_evasion_buff_description"	"<% WRAITH_CROWN_EVASION_PCT %>%% уклонение."
		"DOTA_Tooltip_modifier_wraith_crown_disjoint_cooldown_debuff"			"Disjointing Blessing of the Wraith"
		"DOTA_Tooltip_modifier_wraith_crown_disjoint_cooldown_debuff_description"	"Сброс летящих снарядов перезаряжается."
		
		
    	"DOTA_Tooltip_ability_item_rpc_demon_mask"										"Demon Mask"
		"item_property_demon"						"Underworld Tear"
		"property_demon_description"				"<font color=\"#E4AE33\">АУГМЕНТАЦИЯ:</font> С <% DEMON_MASK_CHANCE %>% шансом, умение (Q) @Ability1 нанесет взрывной огненный урон, который нанесет <% DEMON_MASK_AMP %>x урона в большой области вокруг атакованной цели."
		
		
    	"DOTA_Tooltip_ability_item_rpc_crest_of_the_umbral_sentinel"					"Crest of the Umbral Sentinel"
		"item_property_umbral"						"Illusory Fog"
		"property_umbral_description"				"Враги, получившие урон от (W) @Ability2 теряют броню, равную <% CREST_OF_UMBRAL_SENTINEL_ARMOR_LOSS %>*уровень способности, а также увеличивает получаемый целью пост-резистный магический урон на <% CREST_OF_UMBRAL_SENTINEL_POST_MITI_MAGIC %>%*уровень способности. Складывается до <% CREST_OF_UMBRAL_SENTINEL_MAX_STACKS %> раз. Эффект длится <% CREST_OF_UMBRAL_SENTINEL_DURATION %> секунд."
		"DOTA_Tooltip_modifier_crest_of_the_umbral_sentinel_effect_visible" "Illusory Fog"
		"DOTA_Tooltip_modifier_crest_of_the_umbral_sentinel_effect_visible_Description"	"Теряет %% базовой брони, получает больше магического урона"
		
		
    	"DOTA_Tooltip_ability_item_rpc_carbuncles_helm_of_reflection"					"Carbuncle's Helm of Reflection"
		"item_property_carbuncle"								"Ruby Shell"
		"property_carbuncle_description"						"Прочтение (E) @Ability3 наделит героя отражающим магическим щитом. Во время действия этого щита, герой не будет получать магического урона, вместо этого, он будет усилен в <% CARBUNCLE_DAMAGE_AMP %> раз и направлен обратно во врага, дополнительно оглушая его на <% CARBUNCLE_STUN_DUR %> сек. Длится <% CARBUNCLE_SHIELD_DUR_RELATIVE_PCT %>% от времени перезарядки умения (E) либо минимально <% CARBUNCLE_SHIELD_DUR_MIN %> секунду. Поражённые отраженным магическим уроном враги невосприимчивы к повторному воздействию этого эффекта в последующие <% CARBUNCLE_ENEMY_IMMUNITY_DURATION %> сек."
		"DOTA_Tooltip_modifier_carbuncles_helm_of_reflection_effect"	"Ruby Shell"
		"DOTA_Tooltip_modifier_carbuncles_helm_of_reflection_effect_Description"	"Получаемый магический урон снижен до 0. Весь урон усиливается и отражается обратно во врага, дополнительно оглушая его."

		
    	"DOTA_Tooltip_ability_item_rpc_guard_of_grithault"								"Guard of Grithault"
		"item_property_grithault"								"Pain Reversal"
		"property_grithault_description"						"С 24% шансом любой полученный урон аннулируется, вместо этого герой будет исцелён на то же значение."
		
		
    	"DOTA_Tooltip_ability_item_rpc_wraith_hunters_steel_helm"						"Wraith Hunter's Steel Helm"
		"item_property_wraith_hunter"						"Wraith Hunter"
		"property_wraith_hunter_description"				"Значение вашей маны становится равным 0, восстановление маны возможно только путём получения урона. <% WRAITH_HUNTER_DAMAGE_CONVERSION_PCT %>% от любого полученного урона восстановит вам ману. Каждое очко маны увеличивает базовый урон на <% WRAITH_HUNTER_BASE_ATTACK %>. Каждая атака тратит <% WRAITH_HUNTER_MANA_DRAIN_PCT %>% от макс. маны. Дополнительно увеличивает урон от (W) @Ability2 на <% WRAITH_HUNTER_W_BAD %>%."
		
		
    	"DOTA_Tooltip_ability_item_rpc_hood_of_defiler"									"Hood of the Defiler"
		"item_property_hood_of_defiler"					"Corruption"
		"property_hood_of_defiler_description"				"Враги, задетые способностью (W) @Ability2 получат дебафф, который снижает значение их текущей брони на <% HOOD_OF_DEFILER_ARMOR_REDUCTION %>% и дополнительно увеличивает весь физический урон по ним на <% HOOD_OF_DEFILER_POST_MITI_PHYS %>% из всех источников.<br>Складывается до <% HOOD_OF_DEFILER_POST_MITI_MAX_STACKS %> раз и длится <% HOOD_OF_DEFILER_DURATION %> секунд.<br>Увеличивает урон героя на <% HOOD_OF_DEFILER_BONUS_ATTACK_DMG_PER_TARGET %>% за каждую успешную атаку,<br>складывается до <% HOOD_OF_DEFILER_MAX_STACKS_BONUS_DMG %> раз."
		"DOTA_Tooltip_modifier_hood_of_defiler_effect_visible"	"Corruption"
		"DOTA_Tooltip_modifier_hood_of_defiler_effect_visible_Description"	"Броня снижена, получаемый физический урон увеличен."
		"DOTA_Tooltip_modifier_hood_of_defiler_buff"			"Corruption"
		"DOTA_Tooltip_modifier_hood_of_defiler_buff_Description"	"Урон увеличен."
		
		
    	"DOTA_Tooltip_ability_item_rpc_excavators_focus_cap"							"Excavator's Focus Cap"
		"item_property_excavator"							"Enhance Gear"
		"property_excavator_description"					"Урон, напрямую наносимый надетыми предметами увеличен на 0.5% за каждые 10 очков Интеллекта."
		
		
    	"DOTA_Tooltip_ability_item_rpc_stormcrack_helm"								"Stormcrack Helm"
		 "item_property_stormcrack2"						"Stormcrack"
		 "property_stormcrack2_description"					"Когда герой оглушает противника, он дополнительно наносит магический урон в размере <% STORMCRACK_ATTACK_DAMAGE_MULT * 2 %>x своего общего урона + <% STORMCRACK_ATTR_DAMAGE_MULT * 2 %>x суммы всех атрибутов.<br>Увеличивает длительность всех оглушений на <% STORMCRACK_STUN_DURATION_AMP %>%."
		
		
    	"DOTA_Tooltip_ability_item_rpc_hood_of_the_black_mage"							"Hood of the Black Mage"
		 "item_property_black_mage"							"Black Magic"
		 "property_black_mage_description"					"Весь пост-резистный магический урон героя увеличен на <% BLACK_MAGE_MAGIC_POST_MITI %>%. Урон, наносимый предметами снижен на <% BLACK_MAGE_ITEM_DAMAGE_PENALTY %>%."
		 
		 
		"DOTA_Tooltip_ability_item_rpc_autumn_sleeper_mask"								"Autumn Sleeper Mask"
		"item_property_autumn_sleeper"						"Wild Overgrowth"
		 "property_autumn_sleeper_description"				"Враги, находящиеся в радиусе <% AUTUMN_SLEEPER_RADIUS %> будут обездвижены на <% AUTUMN_SLEEPER_ROOT_DUR %> секунды. Прочтение (R) @Ability4 обездвиживает всех врагов в радиусе <% AUTUMN_SLEEPER_RADIUS_R %> на <% AUTUMN_SLEEPER_ROOT_DUR_R %> секунды."
		"DOTA_Tooltip_modifier_autumn_sleeper_root"		"Wild Overgrowth"
		"DOTA_Tooltip_modifier_autumn_sleeper_root_Description"	"Обездвижен"
		 
		
    	"DOTA_Tooltip_ability_item_rpc_eye_of_seasons"									"Eye of Seasons"
		 "item_property_eye_of_seasons"						"Crimson Solstice"
		 "property_eye_of_seasons_description"				"Увеличивает показатели Силы и Ловкости на <% EYE_OF_SEASONS_INT_TO_STR_AGI * 100 %>% от Интеллекта."
		
		
    	"DOTA_Tooltip_ability_item_rpc_helm_of_the_silent_templar"						"Helm of the Silent Templar"
		"item_property_helm_of_silent_templar"					"Silent Watch"
		 "property_helm_of_silent_templar_description"			"После прочтения (R) @Ability4 герой будет обезмолвлен на <% SILENT_TEMPLAR_DURATION %> секунд. В это время, его скорость атаки увеличена на <% SILENT_TEMPLAR_AS %>, а к обычным атакам добавляется <% SILENT_TEMPLAR_ATTACK_TO_DAMAGE %>% магического урона."
		  "DOTA_Tooltip_modifier_helm_of_silent_templar_effect"	"Silent Watch"
		 "DOTA_Tooltip_modifier_helm_of_silent_templar_effect_Description"	"Обезмолвлен. +240 скорости атаки, атаки дополнительно наносят 600% магического урона."
		 
		
		
    	"DOTA_Tooltip_ability_item_rpc_wind_deity_crown"								"Wind Deity Crown"
		"item_property_wind_deity"							"Wrath of Wind"
		 "property_wind_deity_description"						"Герой незамедлительно атакует всех врагов, задетых умением (E) @Ability3<br>(Учитываются все модификаторы атаки, максимум <% WIND_DEITY_CROWN_ATTACK_LIMIT %> атак в <% WIND_DEITY_CROWN_LIMIT_INTERVAL %> секунду).<br>За каждого задетого атаками врага герой получает <% WIND_DEITY_CROWN_BONUS_DMG %>% бонус к урону атаки,<br>который длится <% WIND_DEITY_CROWN_BONUS_DMG_DURATION %> секунд или до повторного прочтения (E) @Ability3."
		 "DOTA_Tooltip_modifier_wind_deity_damage_buff"					"Wind Deity"
		 "DOTA_Tooltip_modifier_wind_deity_damage_buff_Description"		"Урон увеличен"
		
		
    	"DOTA_Tooltip_ability_item_rpc_water_deity_crown"								"Water Deity Crown"
		 "item_property_water_deity"							"Wrath of Water"
